profileUrl,screenName,userId,name,imgUrl,backgroundImg,bio,website,location,createdAt,followersCount,friendsCount,tweetsCount,certified,following,followedBy,query,timestamp
https://twitter.com/malikgarv,malikgarv,1183634323,Garv Malik,https://pbs.twimg.com/profile_images/1552209144203067393/GmeJ2kMR_normal.png,https://pbs.twimg.com/profile_banners/1183634323/1560384263,Don't take life too seriously. VC (Venture Comedian). Startup Troll. Angel Investor & Angel Priya. Chief Meme Officer @sliceit_. 📧 hi(at)garvmalik(.)com,https://t.co/jeRZPqqSoY,traffic,Fri Feb 15 19:52:09 +0000 2013,9060,1711,13922,false,,,https://twitter.com/zomato,2023-03-21T01:06:46.924Z
https://twitter.com/sajcasm_,sajcasm_,292159076,Sajcasm,https://pbs.twimg.com/profile_images/1595110112242257920/3NwlxGm2_normal.jpg,https://pbs.twimg.com/profile_banners/292159076/1668581505,"part time digital marketing professional , full time Memer",,,Tue May 03 06:06:04 +0000 2011,6780,2726,40337,false,,,https://twitter.com/zomato,2023-03-21T01:06:46.924Z
https://twitter.com/sumairashaik,sumairashaik,866959946927177728,sumaira shaikh,https://pbs.twimg.com/profile_images/943193631522832384/tesbW48X_normal.jpg,https://pbs.twimg.com/profile_banners/866959946927177728/1513766466,|| Writer of Pushpavalli on Amazon Prime || Click on link below for Stand-up clips.,https://t.co/lVZigsyGai,,Tue May 23 10:12:13 +0000 2017,12067,277,2147,true,,,https://twitter.com/zomato,2023-03-21T01:06:46.924Z
https://twitter.com/ayushshukl99,ayushshukl99,481968108,Ayush Shukla,https://pbs.twimg.com/profile_images/1588191044201762817/XCZVN3zs_normal.jpg,https://pbs.twimg.com/profile_banners/481968108/1657739930,"Founder @FinnetMedia
Everything Influencers & Content
Obsessed with Building, Growing & Networking",https://t.co/dpRADRnH2k,"Mumbai, India",Fri Feb 03 11:26:00 +0000 2012,9921,1110,5561,false,,,https://twitter.com/zomato,2023-03-21T01:06:46.924Z
https://twitter.com/RanaMishka,RanaMishka,1244851747375296513,MISHKA RANA,https://pbs.twimg.com/profile_images/1631908419337609216/8yS49hb6_normal.jpg,https://pbs.twimg.com/profile_banners/1244851747375296513/1678560007,"I help you Level Up ⬆️ your LinkedIn & Twitter Game 🚀 100K+ on LinkedIn |Ghostwriter | Tweeting about Personal Branding, LinkedIn, Growth Mindset & daily rants",https://t.co/g3f8Y5M0QW,"Indore, India",Tue Mar 31 04:59:32 +0000 2020,32655,403,22378,false,,,https://twitter.com/zomato,2023-03-21T01:06:46.924Z
https://twitter.com/harshamjty,harshamjty,15170758,Sriharsha Majety,https://pbs.twimg.com/profile_images/761427606738644993/NMavHlg8_normal.jpg,,Building Swiggy,http://t.co/O8tsrFxmYy,Bangalore,Thu Jun 19 16:42:53 +0000 2008,23591,182,971,false,,,https://twitter.com/zomato,2023-03-21T01:06:46.924Z
https://twitter.com/Kriteeaaa,Kriteeaaa,1570390796192591874,Kriti Sharma,https://pbs.twimg.com/profile_images/1570390869106380801/AFLXiTbf_normal.png,,,,,Thu Sep 15 12:35:33 +0000 2022,2,21,0,false,,,https://twitter.com/zomato,2023-03-21T01:06:46.924Z
https://twitter.com/CHiNKuK39116929,CHiNKuK39116929,1637920874669002752,CHiNKu Kumar,https://pbs.twimg.com/profile_images/1637920951630278657/w8bonU82_normal.png,,,,,Mon Mar 20 20:56:00 +0000 2023,0,5,0,false,,,https://twitter.com/zomato,2023-03-21T01:06:46.924Z
https://twitter.com/Vikas_soulful,Vikas_soulful,911228743737212929,Vikas chaudhary,https://pbs.twimg.com/profile_images/1046339359090270208/p5XnzbB6_normal.jpg,https://pbs.twimg.com/profile_banners/911228743737212929/1506097673,I am an young entrepreneur. I believe in living every dream which I see. I believe life is what one has in his head and heart so live carefree and smile..😊,,"Basti, India",Fri Sep 22 14:00:37 +0000 2017,8,93,60,false,,,https://twitter.com/zomato,2023-03-21T01:06:46.924Z
https://twitter.com/AkankshaMali3,AkankshaMali3,1561713698938712065,Akanksha Mali,https://pbs.twimg.com/profile_images/1561713788642263040/i5VCeM0a_normal.png,,,,,Mon Aug 22 13:55:56 +0000 2022,7,66,1,false,,,https://twitter.com/zomato,2023-03-21T01:06:46.924Z
https://twitter.com/ArshadA62679967,ArshadA62679967,1637899000320761858,Arshad Ali,https://pbs.twimg.com/profile_images/1637899071737217028/BDpXvLgB_normal.jpg,,,,,Mon Mar 20 19:29:03 +0000 2023,0,7,2,false,,,https://twitter.com/zomato,2023-03-21T01:06:46.924Z
